market,menuItemName,menuItemDescription,price,restaurantName,restaurantDescription,restaurantLatitude,restaurantLongitude
"Houston, TX",Greek Salad,"Romaine, Red Onions, Feta, Pepperoncinis, Cucumbers, Capers, Kalamata Olives, Tomato, Greek Dressing.",12.99,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Fuji Licious,"Mixed Greens, Bleu Cheese Crumbles, Apples, Craisins, Candied Walnuts, Raspberry Vinaigrette.",12.99,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Caprese Salad,"Mixed Greens, Mozzarella, Tomato, Croutons, Balsamic Vinaigrette.",12.99,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",The Hightower House,"Mixed Greens, Tomato, Red Onions, Cucumber, Croutons, Balsamic Vinaigrette.",11.69,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",BUILD YOUR SALAD,,11.69,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Side House Salad,"Mixed Greens, Tomato, Red Onions, Cucumber, Croutons, Balsamic Vinaigrette.",7.79,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Make Meal!l*,,3.89,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Grill Chicken Sandwich1,"Grilled Chicken Breast, Mayo, Lettuce, Tomato, Wheat Bun",12.35,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Philly Cheese -,"Seared Steak, Provolone, Onions & Bell Peppers, Hoagie Roll",12.49,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Chicken Mushroom Swiss1,"Grilled Chicken Breast, Sauteed Mushroom, Swiss, Mayo, Lettuce, Tomato, Wheat Bun",12.99,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",GYRO1,"Beef and Lamb Strips, Tzatski, Tomato, Onions, Pita",11.3,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Buffalo Chicken Po'Boy1,"All White Chicken Tenders, Spicy Wing Sauce, Blue Cheese, Lettuce, Tomato, Hoagie Roll",11.45,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Chicken Mushroom Pita1,"Chicken, Sauteed Mushroom & Onions, Provolone, Pita",11.45,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",BYOP (Build your own Potato),Baked Potato w/ Butter-- ADD toppings,6.85,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Full Loaded Potato,"Baked Potato With  1 of each itemSour Cream, Cheese, Jalapeno, Bacon, Butter, Green Onions,",9.45,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Make Meal!l,,3.89,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Korean Beef Bowl,"Beef Sirloin, Rice, Sunny Side up Egg, Carrots, Green Onions, Sesame Seeds",13.65,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Teriyaki Bowl,"Sirloin Beef, Rice, Baby Corn, Carrots, Green Onion, Teriyaki Sauce",13.65,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Yellow Curry Chicken Bowl,"Grilled Chicken, Rice, Curry Sauce, Peas, Carrots, Flat Bread",13.65,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Greek Bowl,"Lamb or Chicken, Rice, Romaine, Iceberg, Kalamata, Cucumber, Red Onions, Tzatziki, Pita Bread",12.35,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Mediterranean Shrimp Bowl,"Grilled Shrimp, Quinoa, Spring Mix, Kalamata Olive, Tomato, Cucumber, Greek Dressing,  Olive Oil.",15.59,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Falafel Bowl,"Falafel, Rice, Spring Mix, Tomato, Red Onion, Hummus, Kalamata, Feta, Cucumber, Red wine Vinaigrette, Pita Bread",13.65,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Red Thai Chicken Bowl,"Grill Chicken, Red Thai Coconut Curry, RIce",13.65,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Thai Chili Salmon Bowl,"Grilled Salmon, Quinoa, Avocado, Roasted Red Pepper Spring Mix, Green Onion, Thai Chili Glaze",15.59,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Tex -Mex Bowl,"Fajita Chicken, Rice, Black Bean Corn Relish, Grilled Onions & Pepper, Avocado, Iceberg, Shred Cheddar, Sour Cream, Smokey Salsa",14.29,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Southwest Chicken Bowl,"Grilled Chicken, Quinoa, Spring Mix, Parmesan, Black Bean Corn Relish, Tortilla strip, Chipotle Caesar Dressing.",14.29,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Build A Bowl,,11.69,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",6 pc Buffalo Wings -,"With celery or carrot sticks and choice of Buffalo sauce, teryaki, Thai chili, BBQ, or Korean BBQ served with homestyle ranch",16.89,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",12 pc Buffalo Wings -,"12 pc Wings, With celery or carrot sticks and choice of Buffalo sauce, teryaki, Thai chili, BBQ, or Korean BBQ served with homestyle ranch",24.69,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Strawberry Blast Smoothie,"Strawberry, Banana, Honey, Protein, Turbinado",7.79,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Tropical Breeze Smoothie,"Strawberry, Banana, Orange, Pineapple, Honey, Protein, Turbinado",7.79,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Lite & Trim Smoothie,"Strawberry, Banana, Honey, Diet Formula, Turbinado",7.79,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Energizer Smoothie,"Orange, Pineapple, Honey, Protein, Turbinado",7.79,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",PB&J1,"Strawberry, Banana, Peanut Butter, Protien",7.79,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Whats Up Doc,"Pineapple, Spinach, Apple, Carrots",9.09,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",The Beet Goes On,"Beets, Apple, Carrot, Celery",9.09,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Green Machine,"Spinach, Celery, Cucumber, Apple, Ginger Root, Lemon",9.09,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Golden Juice,"Apple, Carrot, Celery, Cucumber, Beets, Ginger Root",9.09,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Kick-Start,"Spinach, Carrot, Pineapple, Cucumber, Jalapeno, Lemon",9.09,High Tower Deli,"Pickup, Sandwich, Takeout, Breakfast, Lunch, Sandwiches, Deli",29.7607456,-95.3974727
"Houston, TX",Cajeta Pot de Creme,"creme fraiche, sea salt ",12.1,FLORA,FLORA,29.761197,-95.4016998
"Houston, TX",Charred Veggies,Wood grilled veggies/ pistachio romesco sauce/ basil seeds/ potato crisps/ aged goat cheese/ chili oil,10.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Pizzette Do Mar,Spicy tomato sauce/ shaved spinach/ shrimp/ calamari/ mozzarella cheese,13.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Salada Atlantico,House mixed greens/ avocado/ hearts of palm tomato/ red onion/ artichoke/ lemon honey vinaigrette (GF) (V),14.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Salada Marocaine,House mixed greens/ pear/ gruyere/ candied walnuts/ olives/ mint/ tomato dijon vinaigrette (GF) (V),14.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Four Cheeses or Charcuterie,,15.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Two Cheeses or Charcuterie,,4.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Pork Vindalho,Goan spiced pork/ red curry/ potato/ mustard seed raita/ house naan (GF),12.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Cataplana Mussels,Black mediterranean mussels/ soffrito/ vinho verde/ garlic butter (GF),14.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Scallop Farrotto,Plancha scallops / cauliflower/ caraway/ turmeric root/ farro-'risotto'/ green peas,14.0,Oporto House Fooding and Wine,Portuguese,29.75329,-95.3797632
"Houston, TX",Tex-Mex Bowl,"Very popular bowl. Our brussel salad is the base of this yummy meal. Then its topped with our pesto quinoa, holy frijoles (black beans), sweet potato salad, sweet corn relish,and sprouted lentils. A side of chipotle ranch to finish it off.",14.0,Pat Greer's Kitchen,Raw vegan cuisine from the chef’s own kitchen.,29.7557126,-95.3870433
"Houston, TX",Pad Thai,"Fresh veggies galore, a little sea veggie (kelp), sesame seeds, and cashewed Asian sauce mixed all together with a giant hug.",13.0,Pat Greer's Kitchen,Raw vegan cuisine from the chef’s own kitchen.,29.7557126,-95.3870433
"Houston, TX",Go Phish Taco,Our very own phish sticks with veggies galore wrapped in a yummy green collard leaf.,13.0,Pat Greer's Kitchen,Raw vegan cuisine from the chef’s own kitchen.,29.7557126,-95.3870433
"Houston, TX",Spinach Quinoa Sweet Potato Bowl,"Quinoa, spinach, sweet potatoes, pumpkin seeds, bell pepper, onion, sea salt, herbs and spices, including garlic and chili powder and yaya dressing",14.0,Pat Greer's Kitchen,Raw vegan cuisine from the chef’s own kitchen.,29.7557126,-95.3870433
"Houston, TX",Culture Wrap,"A kick of culture! Cultured veggies with a special \geez\"" on these wraps with a side of our sun-dried tomato sauce.""",13.0,Pat Greer's Kitchen,Raw vegan cuisine from the chef’s own kitchen.,29.7557126,-95.3870433
"Houston, TX",Veggie Fajita Salad ,"This entree is a special here at Pat Greer's Kitchen. A fresh base of organic spring mix salad topped with marinated sliced mushrooms, red onion, bell pepper, cherry tomatoes and cilantro. We pair this up with our house made mole sauce and herb dressing. ",13.0,Pat Greer's Kitchen,Raw vegan cuisine from the chef’s own kitchen.,29.7557126,-95.3870433
"Houston, TX",Texas Tea,,8.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Black Basil Margarita,,8.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",The Centennial Garden,,8.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Purple Haze,,8.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Summer Nights,,8.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",HH GLS SR 262 Cabernet,,6.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",HH GLS SR 262 Rose,,6.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",HH GLS SR 262 Chardonnay,,6.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Red Wine Flight,,12.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",French Wine Flight,,12.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Interesting White Flight,,12.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Mimosa Flight,,12.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",California Wine Flight,,12.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Crawford Bock,,4.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Lovestreet,,4.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Mich Ultra Pure Gold,,4.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Modelo,,4.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Saint Arnold Seasonal Selection,,4.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Bucket of Beers (6),,20.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Frosé Carafe,,20.0,City Cellars HTX,City Cellars HTX,29.7216851,-95.3820697
"Houston, TX",Gluten-Free Nutella Chia Pudding,Chia seeds soaked overnight in oat milk and sweetened with raw cane sugar. (Gluten-free),6.5,F#ck Gluten,"Gluten-free pizzas, gluten-free salads, gluten-free bowls",29.7226889,-95.3704827
"Houston, TX",Sweet Loren's Chocolate Chunk Edible Cookie Dough,"Creamy, smooth and scoop-able gluten-free cookie dough. Delicious taste from only clean ingredients. Spoon under lid (3.6 oz). (Gluten-free, vegan)",7.75,F#ck Gluten,"Gluten-free pizzas, gluten-free salads, gluten-free bowls",29.7226889,-95.3704827
"Houston, TX",Gluten-Free and Vegan Banana Chia Pudding,"Chia seeds soaked overnight in oat milk and sweetened with raw cane sugar. (Gluten-free, vegan)",6.5,F#ck Gluten,"Gluten-free pizzas, gluten-free salads, gluten-free bowls",29.7226889,-95.3704827
"Houston, TX",Chicken Parmesan - available 3pm-9pm,"all natural cage free chicken, peppercorn cream sauce, fresh mozzarella",24.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Chicago Style Baby Back Ribs - Half Order - available 3pm-9pm,"balsamic bbq sauce, parmesan fries, pickle",20.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Chicago Style Baby Back Ribs - Full Order - available 3pm-9pm,"balsamic bbq sauce, parmesan fries, pickle",27.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Italian 'Jambalaya' - available 3pm-9pm,"spicy chicken, grilled shrimp, risotto, sausage, roasted pepper",27.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Maple Glazed Salmon - available 3pm-9pm,"ancient grains, cucumber, grape tomato, pesto, calabrese",29.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Famous Prime Rib Dip,"pretzel bun, provolone cheese, horseradish cream, au jus. served with parmesan fries.",19.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Spicy Crispy Chicken Sandwich,"calabrese sauce, housemade pickles, jalapeno slaw - available grilled",16.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Grilled Chicken Club Sandwich,"applewood smoked bacon, tomato, avocado, provolone, shallot",16.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Famous Prime Rib Dip,"pretzel bun, provolone cheese, horseradish cream, au jus",19.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Pintastic Breakfast - available Sat until 3pm,"two eggs any style, crispy potatoes, toast, choice of bacon or sausage",14.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Prosciutto Fig,"balsamic marinated figs, gorgonzola-mascarpone spread, fontinella ",19.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Chicken & Avocado Club,"applewood smoked bacon, ranch, roasted onion, tomato, mozzarella",18.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Margherita,"san marzano tomatoes, fontinella, fresh mozzarella, basil",16.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Signature Chop Salad,"tomato, gorgonzola, dates, corn, olive, burrata, white balsamic",16.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Roasted Turkey Cobb Salad,"applewood smoked bacon, avocado, egg, tomato, gorgonzola",18.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Caesar Salad,"romaine hearts, baby kale, parmesan, black sesame crostini",15.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Applewood Smoked Bacon - available Sat until 3pm,,5.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Breakfast Sausage Links - available Sat until 3pm,,5.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Crispy Potatoes - available Sat until 3pm,,8.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Triple Chocolate Brownie Gelato,,8.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Warm Brownie & Vanilla Gelato,"triple chocolate brownie, housemade vanilla gelato, whipped cream ",9.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Chocolate Chip Cookies,three housemade cookies,4.0,Pinstripes,American,29.7355813,-95.4187619
"Houston, TX",Banana Chia Pudding,Chia seeds soaked overnight in oat milk and sweetened with raw cane sugar. Gluten-Free. Vegan.,6.5,ponobox,"Hawaiian, Gluten-Free, Wings, Vegan, Vegetarian",29.7226889,-95.3704827
"Houston, TX",Mapo Tofu ,tofu with spicy peppercorn sauce  ,13.5,hi trendy dumpling,"Dumplings, Noodles, Chicken",29.7724154,-95.3988938
"Houston, TX",Cheese Tart,"Homemade, Famous Hokkaido Style Baked Cheese Tart, It Takes 15 Mins to Prepare",7.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Egg Roll,"4 pcs, Fried, Vegetarian Diet with Sweet Chilly Sauce",5.5,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Pan-Fried Dumpling,"6 pcs, Pan-Fried, Chicken & Celery Cabbage with Dumpling Sauce",6.5,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Hot & Spicy Dumpling,"6 pcs, Steamed, Pork, with Hot Spicy Garlic Sauce",9.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Dan Dan Noodle,"Homemade Noodle, Vegetarian Diet, with Hot Spicy Sauce, Peanut",9.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Spicy Garlic Edamame,Steamed with Spicy Garlic Sauce,5.5,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Cheese Puff,"6 pcs, Traditional American Snacks with Powder Sugar",9.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Hot & Spicy Noodle,"Jelly Noodle, Vegetarian Diet, with Sour Spicy Soup",9.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Salt Edamame,Steamed  Salt,5.5,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Fried Shrimp," 4 pcs, with Sweet Chilly Sauce & Sriracha",9.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Cucumber Salad,"Cold, Vegetarian Diet, with Spicy & Garlic Sauce",8.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Spicy Beef Stomach,"Cold, Ox Tripe, with Hot & Spicy Sauce",10.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Couple’s Tendon,"Cold, Beef Tendon, Ox Tripe, with Hot & Spicy Sauce Peanut（Mr. and Mrs. Smith）",10.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Wonton Soup,"6 pcs, Pork",10.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Hot & Sour Soup,"2 pers, Sour Spicy, Egg, Tofu, Black Ear Mushroom, Seafood Mushroom, Bamboo Shoot",10.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Spicy Seafood Soup,"2 pers, Sour  Spicy, Shrimp, Fish, Tofu, Egg, Pickle",14.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",3 Flavor Pepper Chicken,"Pungent and Spicy, Fried, Dark Meat Cube, Red Pepper, Sichuan Pepper(Pungent), Jalapeno Pepper",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",General Tso's Chicken,"Sour and Sweet, Mild Spicy, Dark Meat Cube, Bell Pepper, Broccoli, General Tso’s Sauce",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Orange Chicken,"Sour and Sweet, Mild Spicy, Dark Meat Cube, Orange Peel, Bell Pepper, Broccoli",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Chicken Broccoli,White Meat Slice Broccoli,15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Green Bean Chicken,"Mild Spicy, White Meat Slice, Green Bean",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Spicy Chicken Cube,"Spicy, Dark Meat, Bell Pepper, Onion",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Chili Chicken,"Spicy, White Meat Slice, Leak, Jalapeno Pepper",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",KungBao Chicken,"Mild Spicy & Sweat, Dark Meat, Bell Pepper, Onion, Peanuts, Kung Pao Sauce",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Mango Chicken,White Meat Slice Mango Bell Pepper Broccoli,15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Beijing(Peking) Duck 2 Dishes,"1st Dish: Roast Duck Meat with Crispy Skin, with Pancake(Bao)2nd Dish: Sauteed Duck Slice with Soybean SproutsThe skin is so crispy, the meat is soft and juicy. Beijing Roast Duck is thought to be one of the most delicious dishes all over the world; most costumes coming to our restaurant will never forget to have a try.",46.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Basil Chicken,"Salt, Mild Sour & Sweet, White Meat Slice, Fresh Basil, Bell Pepper, Onion",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Spicy Girl Duck,"Pungent and Spicy, Half a Roast Duck, Meat with Bone, Sichuan Pepper",28.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Chicken Dry Pot,"Very Spicy, Stir-Fried, White Meat, Lotus, Cauliflower, Potato, Bell Pepper, Onion, Green Bean, No Sauce",18.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Pineapple Chicken,"Sweet, Dark Meat Cube, Pineapple, Bell Pepper",15.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Beijing(Peking) Duck 3 Dishes,"1st Dish: Roast Duck Meat with Crispy Skin, with Pancake(Bao)2nd Dish: Sauteed Duck Slice with Soybean Sprouts3rd Dish: Duck Soup, Duck Bone with Tofu and Celery CabbageThe skin is so crispy, the meat is soft and juicy. Beijing Roast Duck is thought to be one of the most delicious dishes all over the world; most costumes coming to our restaurant will never forget to have a try. ",55.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Hawaii Duck,"Sweet and Sour, Half a Roast Duck, Boneless Meet with Crispy Skin, Pineapple",28.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Mongolian Beef,"Mild Spicy, Beef Flank, Onion, Green Onion",17.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Sichuan Chili Beef,"Spicy, Beef Flank Slice, Leek, Jalapeno Pepper",17.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Beef & Broccoli,"Beef Flank, Broccoli, Carrot",17.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Beef Dry Pot,"Very Spicy, Stir-Fried, Beef Flank, Lotus, Cauliflower, Potato, Bell Pepper, Onion, Green Bean, No Sauce",18.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
"Houston, TX",Orange Beef,"Sweet and Sour, Fried Beef Flank with Batter, Orange Peel, Broccoli, with Sauce",17.0,Spicy Girl,"Chinese, Chicken, Seafood, Fried Rice, Noodles",29.7388727,-95.3801341
